# Where each function name came from and why. One row per applied name (tools: names
# pipeline, see docs/style.md "Names"). T1 verified, T2 strong, T3 provisional (the name
# keeps its address). codes: E1 EA text, E2 TW06 name confirmed, E3 wrapper, E4 named
# data, E5 role from named neighbours.
address	name	previous_name	tier	codes	evidence	purpose	proposed_by	reviewed_by	date
800689D4	TARGET_SetupTarget	fn_800689D4	T1	E2b	L1: E2b(med), TW07 Target.c:794 (PlayerID), flt:2, callers GM_CheckForShotChanges/STATEFUNC_ShotSetup; one arg, two float presets by nShotKind; L2: fits, fills the per-player target parameter block	The aim marker's settings for the coming shot	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
80068AA8	TARGET_ResetMomentums	fn_80068AA8	T1	E2b	L1: E2b(low), TW07 Target.c:831, inlines Set(Distance|Rotation)TargetMomentum = our 2 zeroed fields; L2: fits, zeroes fA60 (distance) and fA5C (rotation)	Zeroes the aim point's turn/move inputs	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
80069218	PlaceBall_IsValidDropLocation	fn_80069218	T1	E2b	L1: E2b(high) + TW06 hint, calls Ter_CheckObjectAndHazardObstruction/GetSupportingGroundData as the pair says; L2: fits (TW07 adds a PlayerID arg, ours takes the point only)	Whether a ball may be placed at a point	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
80069330	PlaceBall_Set	fn_80069330	T1	E2b	L1: E2b(med) + TW06 hint, (player, pos) sets vPlacement x/z, y = ground + 0.001; L2: fits, TW07 local heightOffset = our +0.001	Puts the placement point over a position, on the ground	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
800693A4	PlaceBall_ResetMomentums	fn_800693A4	T1	E2b	L1: E2b(low) + TW06 hint, calls PlaceBall_IsValidDropLocation exactly as the pair says; L2: fits, inlines Set(Distance|Rotation)TargetMomentum + valid-drop recheck	Zeroes the aim inputs and refreshes the valid-drop flag	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
80069428	PlaceBall_CheckInBounds	fn_80069428	T1	E2b	L1: E2b(med) + TW06 hint, calls Ter_PointInOOBNetwork/Ter_iNumOOBNetworksLoaded = our 8000C140 + count; L2: fits	Whether a point is inside the placement outline / in bounds	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
80069498	PlaceBall_GetPlaceBallNetwork	fn_80069498	T1	E2b	L1: E2b(low), returns lbl_80281E30, the network 8006A7A8 installs; L2: fits, returns TNetwork*	The hole's ball-placement outline	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
8006A6C4	PlaceBall_SetupTarget	fn_8006A6C4	T1	E2b	L1: E2b(med), atan2f call and STATEFUNC_PlaceBallInit caller as the pair says; L2: fits, locals angle/vCup, inlines SetBPRotation + LLMath_Subtract = our heading	Sets the placement heading along the hole line and the marker preset	Sonnet 5 (audit-l1-P04) | Opus 5.5 (audit-l2-P04)	Opus 5.5 (audit-rec-P04)	2026-09-24
8003DCE8	CamScript_RunScript	fn_8003DCE8	T1	E2b+E2	L1: TW07 GoCamScripts.c:360 high, 7 params (type multiset), callees/callers overlap, TW06 hint gives the same name; L2: per-frame script tick (FOV, depth, blend dispatch, timers), fits	Per-frame camera-script update: returns if no shot; freezes (only runs the move-camera helper) when paused / no frame time or when fn_80043920 says skip; eases	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8003E624	CamScript_RunFEScript	fn_8003E624	T1	E2b+E2	L1: TW07 :788 med, same 7 params, TW06 hint agrees; L2: stripped copy of the tick without pause/terrain checks, used by front-end camera modes, fits	Stripped copy of the script tick: no pause/slow-mo check, no fEC easing, no depth value or fn_80038054, no terrain/fairway checks; positions shots, dispatches t	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8003EA50	CamScript_RunFlybyCamera	fn_8003EA50	T1	E2b+E2	L1: TW07 :953 med, 7 params, TW06 hint agrees; L2: drives the camera along a fly-by path, fits	If the shot has a fly-by path (fn_80065424(nA4)), drives camera/look/FOV along it by fCamTime/length, and at the end chains to the next shot (setting a move-cam	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8003EE68	CamScript_SmoothTerrainHeight	fn_8003EE68	T1	E2b	L1: TW07 :1230, 5 params exact (settings, origin, upOnly, maxHeightDiff, player), terrain-height callees; L2: eases the script ground height fD8 to the terrain under the camera, fits	Smooths the script's tracked ground height fD8 toward the terrain height under the camera (fn_8004D620, fallback fn_8004D5F0, else keep and set bE8), at rate lb	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8003F064	CamScript_AccelerateTime	fn_8003F064	T1	E2b	L1: TW07 :1388, (settings, timeStep) -> float exact, next to GetFlybyCamRate (our 8003F194, its only callee); L2: returns the speed-adjusted time step, fits	Returns the time step to advance the script: for a chained shot (p40 and p44 set, bAD==0) it compares the current camera speed fD4 with the spline speed now and	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8004017C	CamScript_LerpSwingToBallFlightCameras	fn_8004017C	T1	E2b	L1: TW07 :2222 med, 6 params; L2: kind-14 blend with the look point pushed to the ball distance, fits. Reconciler: TW07 source order LerpCameras, LerpPercentOfFlight, LerpPercentToPin, LerpFixedTarget, LerpSwingToBallFlight, Spline, Arc, Circle, PickArcDirection = ours 8003F518, F7EC, FAA0, FD54, 8004017C, 8004048C, 800407D4, 80040A58, 80040CF0	Transition kind 14: position lerps as usual; the start look point is replaced by the first shot's look direction pushed out to the flat distance from camera to	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800407D4	CamScript_ArcCameras	fn_800407D4	T1	E2b	L1: TW07 :2490, 6 params, calls the PickArcDirection candidate; L2: camera swings on an arc around the look point, fits	Transition kinds 2/11/12: look-at lerps between the two shots; on the first frame picks an arc side via fn_80040CF0; camera placed by fn_800C7E50(from, to, look	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80040A58	CamScript_CircleCameras	fn_80040A58	T1	E2b	L1: TW07 :2517, 6 params, order after ArcCameras; L2: out-and-back arc on both sides, fits	Transition kind 7: doubles the eased T; the blend share goes 0->1->0 (out and back), side nD0 = 1 on the way out and 2 on the way back, camera placed by the sam	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80040CF0	CamScript_PickArcDirection	fn_80040CF0	T1	E2b+E2	L1: TW07 :2581 med, 5 params exact, TW06 hint agrees; L2: chooses the arc side nD0, fits	Chooses the arc side nD0 for an arc transition: kinds 12 and 11 pick 1 or 2 from fn_800453C8 (golfer handedness?) in opposite ways; otherwise computes both half	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800418B0	CameraScript_CalculateShoulderShake	fn_800418B0	T1	E2b	L1: TW07 :3141, 4 params same types (out moved), called by GetLookAtPoint as in TW07; L2: pseudo-random cosine wobble scaled by the shot f94 (hand-held shake), fits	If the shot's f94 > 0, builds a pseudo-random wobble vector from sums of cosines of time*speed at several frequencies (5, 7/3, 1/5, 9, 11), centred on zero and	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80041EA8	CameraScript_LagBallFlight	fn_80041EA8	T1	E2b	L1: TW07 :3412 med, 7 params, GameEffects_BallUpdatesThisFrame/powf callees; L2: look point lags the ball per ball update, fits	Ball-following look-at lag: for each ball update this frame, steps an aim point from v70 toward the ball, sets its height (fn_80043420) and side/up offset, opti	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800422C4	CameraScript_LagTargetPoint	fn_800422C4	T1	E2b	L1: TW07 :3587, 8 params, GameEffects_BallUpdatesThisFrame; L2: eases the look point toward a target, fits	When the ball moved this frame (or fn_800C714C), moves pOut toward pTarget (with up/side offsets) horizontally and vertically at per-frame rates f144/f148, slow	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8004255C	CameraScript_OffsetLookVector	fn_8004255C	T1	E2b	L1: TW07 :3700, (look, position, yOffset, xOffset) exact; L2: raises the point and pushes it sideways, fits	Raises pPos by fUp and pushes it sideways by fSide along the horizontal perpendicular of the (pPos - pTarget) direction.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80043388	CameraScript_SnapToScript	fn_80043388	T1	E2b	L1: TW07 :4464 med, (settings, link) -> bool exact; L2: 1 on the shot first frame (snap instead of ease), fits	Returns 1 when the script is on its very first frame for this shot (time 0, not mid-blend, and not the start of a transition from a different chain), i.e. the c	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80043420	CameraScript_GetBallHeightWithMaxHeight	fn_80043420	T1	E2b	L1: TW07 :4498, 5 params -> float exact; L2: height lowered above the shot f6C over ground (used for the ball aim point), fits	Returns the point's height, lowered when it is more than the shot's f6C above the tracked ground height fD8: by fD0 * excess times a factor from fn_8001EFFC(fn_	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8004349C	CameraScript_KeepPointInView	fn_8004349C	T1	E2b	L1: TW07 :4527, 6 params exact; L2: keeps the look point within the lag angle of the target, fits	Keeps the look point pOut within an allowed angle (pScript->fDC) of the direction to pTarget as seen from the camera: if the angle between them exceeds fDC it r	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80043920	CameraScript_DontUpdateCameraDuringSlowMo	fn_80043920	T1	E2b	L1: TW07 :4723, (settings, player) -> bool exact, only callee GameEffects_BallUpdatesThisFrame; L2: 1 when a ball-tracking shot gets no ball update this frame, fits	Returns 1 when the current shot (or the next one during a transition) looks at the ball (look kinds 0 or 13) and the ball got no update this frame (slow motion	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800439E4	CamScript_CheckObstructedCamera	fn_800439E4	T1	E2b+E2	L1: TW07 :4767, (origin, player) -> bool exact, TW06 hint agrees; L2: camera blocked or too close to the flagstick, fits	Returns 1 if the camera point is blocked (fn_8004B89C collision test), or if the flag is in and the camera is within f120 flat distance of the pin (scaled) and	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80043C74	CamScript_GetCameraOnFairwayPos	fn_80043C74	T1	E2b+E2	L1: TW07 :4910, 7 params, TW06 hint agrees; L2: finds a fairway spot for the camera, fits	Finds a spot for the camera on the fairway: candidate points = nearest network point to the ball, to the aim target, and 3 units past the pin; tries them neares	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800441E4	CamScript_CheckFlagCollision	fn_800441E4	T1	E2b	L1: TW07 :5156, 6 params exact; L2: lifts the camera clear of the flagstick, fits	If the flag is in and the camera is within f120 (scaled flat distance) of the pin and less than f124 above it, raises the camera by the shortfall times (1 - dis	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800447DC	CamScript_GuessBestPlayableHeight	Terrain_HeightAt	T1	E2b	L1: TW07 :5472, (pos, material**) -> float exact incl. the double pointer; L2: playable ground height from the stacked layers, fits. Replaces our Terrain_HeightAt	Returns a playable ground height at an x/z position: gets up to 20 stacked terrain heights (fn_8004DCC4) and walks them from the top down, skipping surface type	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80046288	DynObj_InitForHole	fn_80046288	T1	E2b	L1: TW07 GoDynObj.c:457, void() exact, 5 shared floats, per-hole caller; L2: per-hole object/flag setup, fits	Per-hole setup: instantiates TEO models 10000 (flags 1|0x10), 10030-33, 10040-43 and, when fn_800E39F0, 10006-09 and 10020-22 if present; places character 100 (	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800468B4	DynObj_bAltShotDrawBall	fn_800468B4	T1	E2b	L1: TW07 :578, (player) -> bool exact, sole callee GOLFERSTATE_GetCurrentState as in TW07; L2: mode-21 partner check whether the ball is drawn, fits. namecheck-ok: EA's b-prefixed predicate (static bool in TW07) that decides whether the ball is drawn; it draws nothing itself	Returns 0 in game mode 21 when this player is in state 19 and its paired player (lbl_80187D38) is not; else 1.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80047EF0	DynObj_TeeAdd	fn_80047EF0	T1	E2b	L1: TW07 :1682, (location, player, bSnap) exact, Swing callers; L2: places the tee object under the ball, fits	Places TEO 10004 at the ball position lowered by fAAC (-0.05169) for the player (creating it the first time); on later calls either resets its tilt (bReset) or	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8004D5C0	Ter_GetHighestGroundHeight	fn_8004D5C0	T1	E2b	L1: TW07 Headgate.c:649, (terrain, location) -> float exact, Physics callers; L2: wrapper of the highest-height search, fits	Wrapper: highest ground height at x/z (fn_8004C8E0), discarding the extra outputs.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8004D620	Ter_GetSupportingGroundHeight	fn_8004D620	T1	E2b	L1: TW07 Headgate.c:700, (terrain, location) -> float exact, thin wrapper; L2: supporting ground height wrapper, fits	Wrapper around fn_800CBEE0 (ground lookup with cell/ref/triangle), discarding the extras.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80050C2C	Physics_ForceBallInHole	Ball_Holed	T1	E2b+E2	L1: TW07 Physics.c:863, (pBall) exact, 1 float; L2: puts the ball in the cup and stops it, fits; TW06 (medium) gives the same. Replaces our Ball_Holed	Puts the ball in the cup: moves it to the pin position offset 0.5 inch in x/z and 3 inches down, sets bHoled and stops it (fn_80054340).	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80050D24	fn_80050D24_SetSimulating	Ball_SetSimulating	T3	E4	L1: leaf, writes gSimulating (our name), no name evidence; L2: sets gSimulating, guess set simulating flag. Invented name, evidence rests on our global name: T3	Sets gSimulating.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80050F88	Physics_EstimateShotPower	fn_80050F88	T1	E2b	L1: TW07 :1180, 4 params same types (distance first), sole extra callee Ter_GetSupportingGroundData as in TW07; L2: power estimate for a distance, fits	Estimates the power for a chip/pitch of fDist: adjusts by the difference between the reference surface's f00 and the ball's current surface's f00 (falls back to	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800510EC	Physics_GetLiePowerPercentage	fn_800510EC	T1	E2b	L1: TW07 :1233, (pBall) -> float exact; L2: lie modifier + surface f00, callers scale club distance, fits	Returns the ball's lie modifier f70 plus its current surface's f00 (1.0 for no ball / no surface).	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80051A18	Physics_ThrowBall	fn_80051A18	T1	E2b	L1: TW07 :1521, 4 params same types (speed/direction swapped), 1 float; L2: launches the ball without club physics, fits	Launches a ball: state 2 (in flight), start/pos/prev = pFrom, velocity = pDir * speed * 0.48889, clears spin and flight counters, sets flags b99/b9B/bHitTopArc.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80051AF4	Physics_ShotImpact	Ball_Launch	T1	E2b+E2	L1: TW07 :1568 med, callees Physics_GetShotData/OutOfBounds/EVENT_Trigger match; flagged 8 vs 11 params; L2: launches the ball from a club hit, fits; TW06 strong (both builds) gives the same. Reconciler: the 3 extra TW07 params are the later mishit feature (drift). Replaces our Ball_Launch	Starts a struck shot: records the start, clears flight counters, gets velocity and spin from fn_800512BC (out of bounds if that fails), puts putts straight into	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80052268	Physics_BallRollingandSlipping	fn_80052268	T1	E2+E2b	L1: TW06 hint (medium) confirmed on the body (green/fairway/rough/turf multipliers, velocity and spin); L2: state-3 skid step, TW07 Physics_BallRollingandSlipping (inline) matches. Two lanes, same EA name, independently	One rolling step: gets the surface under the ball, computes the downhill pull (gravity 0.10717 along the slope, scaled by surface f14 and the green/fairway/roug	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80054340	Physics_StopBall	Ball_Stop	T1	E2b+E2	L1: TW07 :3657 high, (pBall) exact, callees FixBallHeight/SetLie/Ter_GetSupportingWorldMaterial/OutOfBounds; L2: stops the ball, fits; TW06 strong. Replaces our Ball_Stop	Stops the ball: if holed sets state 1, lie in-cup and fires events 0x21 and 0x20; else settles it on the ground, gets the surface (out of bounds if none), sets	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80054450	Physics_CheckTerrainCollisions	Ball_Collide	T1	E2b+E2	L1: TW07 :3742 high, (pBall, deltaTime) exact, callees match; L2: flight collision step, fits; TW06 strong. Replaces our Ball_Collide	Flight collision step: out of bounds beyond 600 from the start; tests the move against the whole course (flagstick + terrain + objects, fn_8004E558); ignores pa	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80054A6C	Physics_InitShotData	fn_80054A6C	T1	E2b	L1: TW07 :4015, (pBall) exact; L2: records the shot start, fits	Records the shot start: start surface = current surface, vStart = position, fClosest = distance to the pin.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80055324	Physics_GetBallAltitude	fn_80055324	T1	E2+E2b	L1: TW06 hint (medium) confirmed on the body (ball height over Ter_GetEnclosingGroundData); L2: TW07 Physics_GetBallAltitude (inline) matches. Two lanes, same EA name, independently	For a flying ball, returns its height above the ground below and updates nSurface; with no ground below: near the pin (2.67) or within 0.047 of the ground above	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800554A8	Physics_QuickSimulate	Ball_Tick	T1	E2b+E2	L1: TW07 :4549 med, (pBall, deltaTime) exact, callees RollingandSlipping/FixBallHeight/CheckTerrainCollisions/GetBallAltitude; L2: one physics tick, fits; TW06 medium. Replaces our Ball_Tick	One physics tick: dispatches by state (2 flight, 3 roll/slide, 4 roll with break), moves the ball by velocity * ticks/36, then collision/ground checks and the o	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
8005585C	fn_8005585C_SimForTime	Ball_SimStep	T3	E5	L1: sole call 800557B4 (timed simulation); L2: wrapper that simulates the ball for a time (TW07 Physics_TimedSimulation). Ball_SimStep was misleading: it runs fSeconds of ticks, not one step	Wrapper around 800557B4.	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
800559BC	Physics_SetBallPosition	fn_800559BC	T1	E2b	L1: TW07 :5056, (pBall, where) -> bool exact; L2: places the ball at a point, fits	Places the ball at a position above the ground (at least 0.007 up), lifted 0.027, in flight state 2 with zero velocity/spin/speed and cleared collision counters	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
80055AA8	Physics_InitBall	fn_80055AA8	T1	E2b	L1: TW07 :5085 med, 3 of 4 params line up (no estimated flag), Ter_ callees, ball-init callers; L2: resets the ball for a player at a point, fits. Reconciler: the estimated flag is a later addition (drift); order after SetBallPosition as in TW07	Resets a ball at a position for a new shot: at rest, lie tee, surface 45, owner nPlayer, all motion/flags cleared, course set; lifts and drops it onto the groun	Sonnet 5 (audit-l1-P03) | Opus 5.5 (audit-l2-P03)	Opus 5.5 (audit-rec-P03)	2026-09-24
